Entity,ISO3,Date,Total confirmed cases of COVID-19 (cases)
Venezuela,VEN,3/23/20,36
Venezuela,VEN,3/24/20,84
Venezuela,VEN,3/25/20,91
Venezuela,VEN,3/26/20,106
Venezuela,VEN,3/27/20,107
Venezuela,VEN,3/28/20,119
Venezuela,VEN,3/29/20,119
Venezuela,VEN,3/30/20,119
Venezuela,VEN,3/31/20,135
Venezuela,VEN,4/1/20,135
Venezuela,VEN,4/2/20,143
Venezuela,VEN,4/3/20,144
Venezuela,VEN,4/4/20,144
Venezuela,VEN,4/5/20,144
Venezuela,VEN,4/6/20,148
Venezuela,VEN,4/7/20,159
Venezuela,VEN,4/8/20,166
Venezuela,VEN,4/9/20,167
Venezuela,VEN,4/10/20,171
Venezuela,VEN,4/11/20,175
Venezuela,VEN,4/12/20,175
Venezuela,VEN,4/13/20,181
Venezuela,VEN,4/14/20,189
Venezuela,VEN,4/15/20,193
Venezuela,VEN,4/16/20,197
Venezuela,VEN,4/17/20,204
Venezuela,VEN,4/18/20,227
Venezuela,VEN,4/19/20,227
Vietnam,VNM,12/31/19,0
Vietnam,VNM,1/1/20,0
Vietnam,VNM,1/2/20,0
Vietnam,VNM,1/3/20,0
Vietnam,VNM,1/4/20,0
Vietnam,VNM,1/5/20,0
Vietnam,VNM,1/6/20,0
Vietnam,VNM,1/7/20,0
Vietnam,VNM,1/8/20,0
Vietnam,VNM,1/9/20,0
Vietnam,VNM,1/10/20,0
Vietnam,VNM,1/11/20,0
Vietnam,VNM,1/12/20,0
Vietnam,VNM,1/13/20,0
Vietnam,VNM,1/14/20,0
Vietnam,VNM,1/15/20,0
Vietnam,VNM,1/16/20,0
Vietnam,VNM,1/17/20,0
Vietnam,VNM,1/18/20,0
Vietnam,VNM,1/19/20,0
Vietnam,VNM,1/20/20,0
Vietnam,VNM,1/21/20,0
Vietnam,VNM,1/22/20,0
Vietnam,VNM,1/23/20,0
Vietnam,VNM,1/24/20,2
Vietnam,VNM,1/25/20,2
Vietnam,VNM,1/26/20,2
Vietnam,VNM,1/27/20,2
Vietnam,VNM,1/28/20,2
Vietnam,VNM,1/29/20,2
Vietnam,VNM,1/30/20,2
Vietnam,VNM,1/31/20,5
Vietnam,VNM,2/1/20,5
Vietnam,VNM,2/2/20,7
Vietnam,VNM,2/3/20,8
Vietnam,VNM,2/4/20,9
Vietnam,VNM,2/5/20,10
Vietnam,VNM,2/6/20,10
Vietnam,VNM,2/7/20,12
Vietnam,VNM,2/8/20,13
Vietnam,VNM,2/9/20,14
Vietnam,VNM,2/10/20,14
Vietnam,VNM,2/11/20,15
Vietnam,VNM,2/12/20,15
Vietnam,VNM,2/13/20,16
Vietnam,VNM,2/14/20,16
Vietnam,VNM,2/15/20,16
Vietnam,VNM,2/16/20,16
Vietnam,VNM,2/17/20,16
Vietnam,VNM,2/18/20,16
Vietnam,VNM,2/19/20,16
Vietnam,VNM,2/20/20,16
Vietnam,VNM,2/21/20,16
Vietnam,VNM,2/22/20,16
Vietnam,VNM,2/23/20,16
Vietnam,VNM,2/24/20,16
Vietnam,VNM,2/25/20,16
Vietnam,VNM,2/26/20,16
Vietnam,VNM,2/27/20,16
Vietnam,VNM,2/28/20,16
Vietnam,VNM,2/29/20,16
Vietnam,VNM,3/1/20,16
Vietnam,VNM,3/2/20,16
Vietnam,VNM,3/7/20,17
Vietnam,VNM,3/8/20,21
Vietnam,VNM,3/9/20,30
Vietnam,VNM,3/10/20,31
Vietnam,VNM,3/11/20,35
Vietnam,VNM,3/12/20,39
Vietnam,VNM,3/13/20,44
Vietnam,VNM,3/14/20,49
Vietnam,VNM,3/15/20,53
Vietnam,VNM,3/16/20,57
Vietnam,VNM,3/17/20,61
Vietnam,VNM,3/18/20,61
Vietnam,VNM,3/19/20,76
Vietnam,VNM,3/20/20,85
Vietnam,VNM,3/21/20,87
Vietnam,VNM,3/22/20,94
Vietnam,VNM,3/23/20,118
Vietnam,VNM,3/24/20,123
Vietnam,VNM,3/25/20,134
Vietnam,VNM,3/26/20,148
Vietnam,VNM,3/27/20,153
Vietnam,VNM,3/28/20,169
Vietnam,VNM,3/29/20,223
Vietnam,VNM,3/30/20,228
Vietnam,VNM,3/31/20,229
Vietnam,VNM,4/1/20,229
Vietnam,VNM,4/2/20,235
Vietnam,VNM,4/3/20,239
Vietnam,VNM,4/4/20,239
Vietnam,VNM,4/5/20,240
Vietnam,VNM,4/6/20,241
Vietnam,VNM,4/7/20,245
Vietnam,VNM,4/8/20,251
Vietnam,VNM,4/9/20,251
Vietnam,VNM,4/10/20,255
Vietnam,VNM,4/11/20,257
Vietnam,VNM,4/12/20,258
Vietnam,VNM,4/13/20,262
Vietnam,VNM,4/14/20,265
Vietnam,VNM,4/15/20,274
Vietnam,VNM,4/16/20,275
Vietnam,VNM,4/17/20,275
Vietnam,VNM,4/18/20,276
Vietnam,VNM,4/19/20,276
World,OWID_WRL,12/31/19,27
World,OWID_WRL,1/1/20,27
World,OWID_WRL,1/2/20,27
World,OWID_WRL,1/3/20,44
World,OWID_WRL,1/4/20,44
World,OWID_WRL,1/5/20,59
World,OWID_WRL,1/6/20,59
World,OWID_WRL,1/7/20,59
World,OWID_WRL,1/8/20,59
World,OWID_WRL,1/9/20,59
World,OWID_WRL,1/10/20,59
World,OWID_WRL,1/11/20,59
World,OWID_WRL,1/12/20,59
World,OWID_WRL,1/13/20,60
World,OWID_WRL,1/14/20,60
World,OWID_WRL,1/15/20,61
World,OWID_WRL,1/16/20,61
World,OWID_WRL,1/17/20,66
World,OWID_WRL,1/18/20,83
World,OWID_WRL,1/19/20,219
World,OWID_WRL,1/20/20,239
World,OWID_WRL,1/21/20,392
World,OWID_WRL,1/22/20,534
World,OWID_WRL,1/23/20,631
World,OWID_WRL,1/24/20,897
World,OWID_WRL,1/25/20,1350
World,OWID_WRL,1/26/20,2023
World,OWID_WRL,1/27/20,2820
World,OWID_WRL,1/28/20,4587
World,OWID_WRL,1/29/20,6067
World,OWID_WRL,1/30/20,7823
World,OWID_WRL,1/31/20,9826
World,OWID_WRL,2/1/20,11946
World,OWID_WRL,2/2/20,14554
World,OWID_WRL,2/3/20,17372
World,OWID_WRL,2/4/20,20615
World,OWID_WRL,2/5/20,24522
World,OWID_WRL,2/6/20,28273
World,OWID_WRL,2/7/20,31491
World,OWID_WRL,2/8/20,34933
World,OWID_WRL,2/9/20,37552
World,OWID_WRL,2/10/20,40540
World,OWID_WRL,2/11/20,43105
World,OWID_WRL,2/12/20,45177
World,OWID_WRL,2/13/20,60328
World,OWID_WRL,2/14/20,64543
World,OWID_WRL,2/15/20,67103
World,OWID_WRL,2/16/20,69265
World,OWID_WRL,2/17/20,71332
World,OWID_WRL,2/18/20,73327
World,OWID_WRL,2/19/20,75191
World,OWID_WRL,2/20/20,75723
World,OWID_WRL,2/21/20,76719
World,OWID_WRL,2/22/20,77804
World,OWID_WRL,2/23/20,78812
World,OWID_WRL,2/24/20,79339
World,OWID_WRL,2/25/20,80132
World,OWID_WRL,2/26/20,80995
World,OWID_WRL,2/27/20,82101
World,OWID_WRL,2/28/20,83365
World,OWID_WRL,2/29/20,85203
World,OWID_WRL,3/1/20,87026
World,OWID_WRL,3/2/20,89068
World,OWID_WRL,3/3/20,90865
World,OWID_WRL,3/4/20,93077
World,OWID_WRL,3/5/20,95316
World,OWID_WRL,3/6/20,98172
World,OWID_WRL,3/7/20,102133
World,OWID_WRL,3/8/20,105824
World,OWID_WRL,3/9/20,109695
World,OWID_WRL,3/10/20,114232
World,OWID_WRL,3/11/20,118610
World,OWID_WRL,3/12/20,125497
World,OWID_WRL,3/13/20,133853
World,OWID_WRL,3/14/20,143255
World,OWID_WRL,3/15/20,154774
World,OWID_WRL,3/16/20,167418
World,OWID_WRL,3/17/20,180094
World,OWID_WRL,3/18/20,194836
World,OWID_WRL,3/19/20,213149
World,OWID_WRL,3/20/20,242372
World,OWID_WRL,3/21/20,271114
World,OWID_WRL,3/22/20,305233
World,OWID_WRL,3/23/20,338232
World,OWID_WRL,3/24/20,377959
World,OWID_WRL,3/25/20,416878
World,OWID_WRL,3/26/20,468087
World,OWID_WRL,3/27/20,527829
World,OWID_WRL,3/28/20,591794
World,OWID_WRL,3/29/20,656913
World,OWID_WRL,3/30/20,715415
World,OWID_WRL,3/31/20,777206
World,OWID_WRL,4/1/20,851473
World,OWID_WRL,4/2/20,928490
World,OWID_WRL,4/3/20,1006076
World,OWID_WRL,4/4/20,1087836
World,OWID_WRL,4/5/20,1174315
World,OWID_WRL,4/6/20,1245596
World,OWID_WRL,4/7/20,1316986
World,OWID_WRL,4/8/20,1391888
World,OWID_WRL,4/9/20,1476818
World,OWID_WRL,4/10/20,1563857
World,OWID_WRL,4/11/20,1653206
World,OWID_WRL,4/12/20,1734913
World,OWID_WRL,4/13/20,1807303
World,OWID_WRL,4/14/20,1873265
World,OWID_WRL,4/15/20,1948511
World,OWID_WRL,4/16/20,2029930
World,OWID_WRL,4/17/20,2114269
World,OWID_WRL,4/18/20,2197593
World,OWID_WRL,4/19/20,2281714
World excl. China,,12/31/19,0
World excl. China,,1/1/20,0
World excl. China,,1/2/20,0
World excl. China,,1/3/20,0
World excl. China,,1/4/20,0
World excl. China,,1/5/20,0
World excl. China,,1/6/20,0
World excl. China,,1/7/20,0
World excl. China,,1/8/20,0
World excl. China,,1/9/20,0
World excl. China,,1/10/20,0
World excl. China,,1/11/20,0
World excl. China,,1/12/20,0
World excl. China,,1/13/20,1
World excl. China,,1/14/20,1
World excl. China,,1/15/20,2
World excl. China,,1/16/20,2
World excl. China,,1/17/20,3
World excl. China,,1/18/20,3
World excl. China,,1/19/20,3
World excl. China,,1/20/20,4
World excl. China,,1/21/20,6
World excl. China,,1/22/20,8
World excl. China,,1/23/20,8
World excl. China,,1/24/20,15
World excl. China,,1/25/20,27
World excl. China,,1/26/20,35
World excl. China,,1/27/20,45
World excl. China,,1/28/20,59
World excl. China,,1/29/20,73
World excl. China,,1/30/20,89
World excl. China,,1/31/20,112
World excl. China,,2/1/20,137
World excl. China,,2/2/20,155
World excl. China,,2/3/20,161
World excl. China,,2/4/20,167
World excl. China,,2/5/20,202
World excl. China,,2/6/20,226
World excl. China,,2/7/20,284
World excl. China,,2/8/20,308
World excl. China,,2/9/20,320
World excl. China,,2/10/20,334
World excl. China,,2/11/20,409
World excl. China,,2/12/20,453
World excl. China,,2/13/20,463
World excl. China,,2/14/20,522
World excl. China,,2/15/20,544
World excl. China,,2/16/20,699
World excl. China,,2/17/20,714
World excl. China,,2/18/20,819
World excl. China,,2/19/20,933
World excl. China,,2/20/20,1071
World excl. China,,2/21/20,1176
World excl. China,,2/22/20,1435
World excl. China,,2/23/20,1796
World excl. China,,2/24/20,2105
World excl. China,,2/25/20,2383
World excl. China,,2/26/20,2836
World excl. China,,2/27/20,3503
World excl. China,,2/28/20,4438
World excl. China,,2/29/20,5848
World excl. China,,3/1/20,7097
World excl. China,,3/2/20,8934
World excl. China,,3/3/20,10604
World excl. China,,3/4/20,12697
World excl. China,,3/5/20,14819
World excl. China,,3/6/20,17505
World excl. China,,3/7/20,21365
World excl. China,,3/8/20,25010
World excl. China,,3/9/20,28836
World excl. China,,3/10/20,33353
World excl. China,,3/11/20,37702
World excl. China,,3/12/20,44565
World excl. China,,3/13/20,52899
World excl. China,,3/14/20,62282
World excl. China,,3/15/20,73779
World excl. China,,3/16/20,86398
World excl. China,,3/17/20,99031
World excl. China,,3/18/20,113750
World excl. China,,3/19/20,132019
World excl. China,,3/20/20,161143
World excl. China,,3/21/20,189833
World excl. China,,3/22/20,223887
World excl. China,,3/23/20,256748
World excl. China,,3/24/20,296406
World excl. China,,3/25/20,335247
World excl. China,,3/26/20,386354
World excl. China,,3/27/20,446002
World excl. China,,3/28/20,509848
World excl. China,,3/29/20,574854
World excl. China,,3/30/20,633258
World excl. China,,3/31/20,694965
World excl. China,,4/1/20,769178
World excl. China,,4/2/20,846095
World excl. China,,4/3/20,923611
World excl. China,,4/4/20,1005309
World excl. China,,4/5/20,1091740
World excl. China,,4/6/20,1162954
World excl. China,,4/7/20,1234288
World excl. China,,4/8/20,1309104
World excl. China,,4/9/20,1393948
World excl. China,,4/10/20,1480932
World excl. China,,4/11/20,1570202
World excl. China,,4/12/20,1651816
World excl. China,,4/13/20,1724094
World excl. China,,4/14/20,1789962
World excl. China,,4/15/20,1865159
World excl. China,,4/16/20,1946528
World excl. China,,4/17/20,2030515
World excl. China,,4/18/20,2113808
World excl. China,,4/19/20,2197911
World excl. China and South Korea,,12/31/19,0
World excl. China and South Korea,,1/1/20,0
World excl. China and South Korea,,1/2/20,0
World excl. China and South Korea,,1/3/20,0
World excl. China and South Korea,,1/4/20,0
World excl. China and South Korea,,1/5/20,0
World excl. China and South Korea,,1/6/20,0
World excl. China and South Korea,,1/7/20,0
World excl. China and South Korea,,1/8/20,0
World excl. China and South Korea,,1/9/20,0
World excl. China and South Korea,,1/10/20,0
World excl. China and South Korea,,1/11/20,0
World excl. China and South Korea,,1/12/20,0
World excl. China and South Korea,,1/13/20,1
World excl. China and South Korea,,1/14/20,1
World excl. China and South Korea,,1/15/20,2
World excl. China and South Korea,,1/16/20,2
World excl. China and South Korea,,1/17/20,3
World excl. China and South Korea,,1/18/20,3
World excl. China and South Korea,,1/19/20,3
World excl. China and South Korea,,1/20/20,3
World excl. China and South Korea,,1/21/20,5
World excl. China and South Korea,,1/22/20,7
World excl. China and South Korea,,1/23/20,7
World excl. China and South Korea,,1/24/20,13
World excl. China and South Korea,,1/25/20,25
World excl. China and South Korea,,1/26/20,32
World excl. China and South Korea,,1/27/20,41
World excl. China and South Korea,,1/28/20,55
World excl. China and South Korea,,1/29/20,69
World excl. China and South Korea,,1/30/20,85
World excl. China and South Korea,,1/31/20,105
World excl. China and South Korea,,2/1/20,125
World excl. China and South Korea,,2/2/20,140
World excl. China and South Korea,,2/3/20,146
World excl. China and South Korea,,2/4/20,151
World excl. China and South Korea,,2/5/20,184
World excl. China and South Korea,,2/6/20,203
World excl. China and South Korea,,2/7/20,260
World excl. China and South Korea,,2/8/20,284
World excl. China and South Korea,,2/9/20,295
World excl. China and South Korea,,2/10/20,307
World excl. China and South Korea,,2/11/20,381
World excl. China and South Korea,,2/12/20,425
World excl. China and South Korea,,2/13/20,435
World excl. China and South Korea,,2/14/20,494
World excl. China and South Korea,,2/15/20,516
World excl. China and South Korea,,2/16/20,670
World excl. China and South Korea,,2/17/20,684
World excl. China and South Korea,,2/18/20,788
World excl. China and South Korea,,2/19/20,887
World excl. China and South Korea,,2/20/20,991
World excl. China and South Korea,,2/21/20,1021
World excl. China and South Korea,,2/22/20,1090
World excl. China and South Korea,,2/23/20,1195
World excl. China and South Korea,,2/24/20,1343
World excl. China and South Korea,,2/25/20,1491
World excl. China and South Korea,,2/26/20,1690
World excl. China and South Korea,,2/27/20,1908
World excl. China and South Korea,,2/28/20,2416
World excl. China and South Korea,,2/29/20,2917
World excl. China and South Korea,,3/1/20,3571
World excl. China and South Korea,,3/2/20,4722
World excl. China and South Korea,,3/3/20,5792
World excl. China and South Korea,,3/4/20,7369
World excl. China and South Korea,,3/5/20,9053
World excl. China and South Korea,,3/6/20,11221
World excl. China and South Korea,,3/7/20,14598
World excl. China and South Korea,,3/8/20,17876
World excl. China and South Korea,,3/9/20,21454
World excl. China and South Korea,,3/10/20,25840
World excl. China and South Korea,,3/11/20,29947
World excl. China and South Korea,,3/12/20,36696
World excl. China and South Korea,,3/13/20,44920
World excl. China and South Korea,,3/14/20,54196
World excl. China and South Korea,,3/15/20,65617
World excl. China and South Korea,,3/16/20,78162
World excl. China and South Korea,,3/17/20,90711
World excl. China and South Korea,,3/18/20,105337
World excl. China and South Korea,,3/19/20,123454
World excl. China and South Korea,,3/20/20,152491
World excl. China and South Korea,,3/21/20,181034
World excl. China and South Korea,,3/22/20,214990
World excl. China and South Korea,,3/23/20,247787
World excl. China and South Korea,,3/24/20,287369
World excl. China and South Korea,,3/25/20,326110
World excl. China and South Korea,,3/26/20,377113
World excl. China and South Korea,,3/27/20,436670
World excl. China and South Korea,,3/28/20,500370
World excl. China and South Korea,,3/29/20,565271
World excl. China and South Korea,,3/30/20,623597
World excl. China and South Korea,,3/31/20,685179
World excl. China and South Korea,,4/1/20,759392
World excl. China and South Korea,,4/2/20,836119
World excl. China and South Korea,,4/3/20,913549
World excl. China and South Korea,,4/4/20,995153
World excl. China and South Korea,,4/5/20,1081503
World excl. China and South Korea,,4/6/20,1152670
World excl. China and South Korea,,4/7/20,1223957
World excl. China and South Korea,,4/8/20,1298720
World excl. China and South Korea,,4/9/20,1383525
World excl. China and South Korea,,4/10/20,1470482
World excl. China and South Korea,,4/11/20,1559752
World excl. China and South Korea,,4/12/20,1641304
World excl. China and South Korea,,4/13/20,1713557
World excl. China and South Korea,,4/14/20,1779398
World excl. China and South Korea,,4/15/20,1854568
World excl. China and South Korea,,4/16/20,1935915
World excl. China and South Korea,,4/17/20,2019880
World excl. China and South Korea,,4/18/20,2103155
World excl. China and South Korea,,4/19/20,2187250
"World excl. China, South Korea, Japan and Singapore",,12/31/19,0
"World excl. China, South Korea, Japan and Singapore",,1/1/20,0
"World excl. China, South Korea, Japan and Singapore",,1/2/20,0
"World excl. China, South Korea, Japan and Singapore",,1/3/20,0
"World excl. China, South Korea, Japan and Singapore",,1/4/20,0
"World excl. China, South Korea, Japan and Singapore",,1/5/20,0
"World excl. China, South Korea, Japan and Singapore",,1/6/20,0
"World excl. China, South Korea, Japan and Singapore",,1/7/20,0
"World excl. China, South Korea, Japan and Singapore",,1/8/20,0
"World excl. China, South Korea, Japan and Singapore",,1/9/20,0
"World excl. China, South Korea, Japan and Singapore",,1/10/20,0
"World excl. China, South Korea, Japan and Singapore",,1/11/20,0
"World excl. China, South Korea, Japan and Singapore",,1/12/20,0
"World excl. China, South Korea, Japan and Singapore",,1/13/20,1
"World excl. China, South Korea, Japan and Singapore",,1/14/20,1
"World excl. China, South Korea, Japan and Singapore",,1/15/20,1
"World excl. China, South Korea, Japan and Singapore",,1/16/20,1
"World excl. China, South Korea, Japan and Singapore",,1/17/20,2
"World excl. China, South Korea, Japan and Singapore",,1/18/20,2
"World excl. China, South Korea, Japan and Singapore",,1/19/20,2
"World excl. China, South Korea, Japan and Singapore",,1/20/20,2
"World excl. China, South Korea, Japan and Singapore",,1/21/20,4
"World excl. China, South Korea, Japan and Singapore",,1/22/20,6
"World excl. China, South Korea, Japan and Singapore",,1/23/20,6
"World excl. China, South Korea, Japan and Singapore",,1/24/20,8
"World excl. China, South Korea, Japan and Singapore",,1/25/20,20
"World excl. China, South Korea, Japan and Singapore",,1/26/20,25
"World excl. China, South Korea, Japan and Singapore",,1/27/20,34
"World excl. China, South Korea, Japan and Singapore",,1/28/20,46
"World excl. China, South Korea, Japan and Singapore",,1/29/20,55
"World excl. China, South Korea, Japan and Singapore",,1/30/20,64
"World excl. China, South Korea, Japan and Singapore",,1/31/20,78
"World excl. China, South Korea, Japan and Singapore",,2/1/20,94
"World excl. China, South Korea, Japan and Singapore",,2/2/20,103
"World excl. China, South Korea, Japan and Singapore",,2/3/20,108
"World excl. China, South Korea, Japan and Singapore",,2/4/20,113
"World excl. China, South Korea, Japan and Singapore",,2/5/20,135
"World excl. China, South Korea, Japan and Singapore",,2/6/20,150
"World excl. China, South Korea, Japan and Singapore",,2/7/20,205
"World excl. China, South Korea, Japan and Singapore",,2/8/20,226
"World excl. China, South Korea, Japan and Singapore",,2/9/20,230
"World excl. China, South Korea, Japan and Singapore",,2/10/20,239
"World excl. China, South Korea, Japan and Singapore",,2/11/20,311
"World excl. China, South Korea, Japan and Singapore",,2/12/20,353
"World excl. China, South Korea, Japan and Singapore",,2/13/20,356
"World excl. China, South Korea, Japan and Singapore",,2/14/20,406
"World excl. China, South Korea, Japan and Singapore",,2/15/20,411
"World excl. China, South Korea, Japan and Singapore",,2/16/20,546
"World excl. China, South Korea, Japan and Singapore",,2/17/20,550
"World excl. China, South Korea, Japan and Singapore",,2/18/20,652
"World excl. China, South Korea, Japan and Singapore",,2/19/20,740
"World excl. China, South Korea, Japan and Singapore",,2/20/20,823
"World excl. China, South Korea, Japan and Singapore",,2/21/20,843
"World excl. China, South Korea, Japan and Singapore",,2/22/20,899
"World excl. China, South Korea, Japan and Singapore",,2/23/20,974
"World excl. China, South Korea, Japan and Singapore",,2/24/20,1110
"World excl. China, South Korea, Japan and Singapore",,2/25/20,1257
"World excl. China, South Korea, Japan and Singapore",,2/26/20,1435
"World excl. China, South Korea, Japan and Singapore",,2/27/20,1629
"World excl. China, South Korea, Japan and Singapore",,2/28/20,2110
"World excl. China, South Korea, Japan and Singapore",,2/29/20,2589
"World excl. China, South Korea, Japan and Singapore",,3/1/20,3230
"World excl. China, South Korea, Japan and Singapore",,3/2/20,4362
"World excl. China, South Korea, Japan and Singapore",,3/3/20,5430
"World excl. China, South Korea, Japan and Singapore",,3/4/20,6991
"World excl. China, South Korea, Japan and Singapore",,3/5/20,8624
"World excl. China, South Korea, Japan and Singapore",,3/6/20,10755
"World excl. China, South Korea, Japan and Singapore",,3/7/20,14060
"World excl. China, South Korea, Japan and Singapore",,3/8/20,17283
"World excl. China, South Korea, Japan and Singapore",,3/9/20,20816
"World excl. China, South Korea, Japan and Singapore",,3/10/20,25166
"World excl. China, South Korea, Japan and Singapore",,3/11/20,29213
"World excl. China, South Korea, Japan and Singapore",,3/12/20,35899
"World excl. China, South Korea, Japan and Singapore",,3/13/20,44058
"World excl. China, South Korea, Japan and Singapore",,3/14/20,53259
"World excl. China, South Korea, Japan and Singapore",,3/15/20,64623
"World excl. China, South Korea, Japan and Singapore",,3/16/20,77122
"World excl. China, South Korea, Japan and Singapore",,3/17/20,89644
"World excl. China, South Korea, Japan and Singapore",,3/18/20,104242
"World excl. China, South Korea, Japan and Singapore",,3/19/20,122268
"World excl. China, South Korea, Japan and Singapore",,3/20/20,151196
"World excl. China, South Korea, Japan and Singapore",,3/21/20,179642
"World excl. China, South Korea, Japan and Singapore",,3/22/20,213512
"World excl. China, South Korea, Japan and Singapore",,3/23/20,246243
"World excl. China, South Korea, Japan and Singapore",,3/24/20,285732
"World excl. China, South Korea, Japan and Singapore",,3/25/20,324359
